"AnimalType","AgeinDays","HasName","NameLength","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","IsSlash","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Dog","300",1,"6",17,2,"1",9,"11","2015","lateday","5","30","no","yes","Anatol Shepherd","White","no","Female","baby","Adoption"
"Dog","365",1,"5",16,49,"7",8,"6","2014","lateday","10","15","no","no","Anatol Shepherd","Fawn","no","Male","baby","Return_to_owner"
"Dog","730",1,"6",14,49,"5",13,"2","2015","midday","11","12","yes","no","Pit Bull","Brown","no","Female","nearly_baby","Adoption"
"Dog","2555",1,"3",16,50,"5",2,"1","2015","lateday","11","10","no","no","Great Dane","Black","no","Female","adult","Transfer"
"Dog","1095",1,"5",14,51,"2",2,"9","2014","midday","8","25","yes","no","Australian Cattle Dog","Tricolor","yes","Female","adult","Transfer"
"Dog","730",1,"4",18,7,"5",23,"10","2015","lateday","14","37","no","yes","Chinese Sharpei","Red","no","Female","nearly_baby","Adoption"
"Dog","4380",1,"5",16,2,"2",22,"4","2014","lateday","6","22","yes","no","Labrador Retriever","Yellow","yes","Female","adult","Return_to_owner"
"Dog","365",1,"2",12,10,"1",16,"3","2015","midday","5","23","yes","no","Flat Coat Retriever","Black","no","Female","baby","Adoption"
"Dog","1095",0,"8",16,56,"5",29,"8","2014","lateday","6","22","yes","no","Labrador Retriever","Yellow","no","Male","adult","Transfer"
"Dog","6",0,"8",9,54,"5",6,"3","2015","morning","5","22","yes","no","Labrador Retriever","White","Unknown","Unknown","baby","Transfer"
"Dog","270",1,"6",17,54,"5",22,"11","2013","lateday","8","15","yes","no","Rat Terrier","Tricolor","no","Female","baby","Return_to_owner"
"Dog","730",1,"9",17,23,"3",10,"6","2015","lateday","9","14","no","yes","Akita","Tan","no","Male","nearly_baby","Euthanasia"
"Dog","2555",1,"5",17,33,"1",28,"12","2015","lateday","5","20","yes","no","American Bulldog","White","no","Male","adult","Return_to_owner"
"Dog","120",1,"7",16,24,"1",10,"3","2014","lateday","4","22","yes","no","Labrador Retriever","Blue","no","Male","baby","Transfer"
"Dog","1825",1,"7",16,4,"4",27,"2","2014","lateday","3","23","yes","no","Chihuahua Shorthair","Tan","no","Female","adult","Return_to_owner"
"Dog","730",1,"4",16,13,"7",1,"3","2015","lateday","15","26","no","yes","Pointer","Chocolate","no","Female","nearly_baby","Adoption"
"Dog","1825",1,"4",15,37,"6",20,"9","2014","midday","9","23","yes","no","Chihuahua Shorthair","Tan","no","Male","adult","Adoption"
"Dog","365",1,"4",12,59,"5",13,"11","2015","midday","8","18","no","no","Labrador Retriever","Buff","yes","Male","baby","Transfer"
"Dog","730",1,"5",17,5,"4",13,"2","2014","lateday","9","31","no","yes","Chihuahua Shorthair","White","no","Female","nearly_baby","Transfer"
"Dog","1095",1,"3",17,9,"4",17,"4","2014","lateday","9","14","yes","no","Rottweiler","Black","yes","Male","adult","Euthanasia"
"Dog","730",1,"5",13,49,"6",11,"7","2015","midday","5","18","no","no","Labrador Retriever","Black","no","Female","nearly_baby","Transfer"
"Dog","365",1,"5",19,10,"7",8,"11","2015","lateday","11","9","yes","no","Boxer","Brown","no","Male","baby","Adoption"
"Dog","730",0,"8",14,5,"5",10,"10","2014","midday","9","24","yes","no","Jack Russell Terrier","White","no","Male","nearly_baby","Adoption"
"Dog","270",1,"5",12,43,"1",26,"10","2015","midday","9","26","no","yes","Pit Bull","Red","yes","Male","baby","Return_to_owner"
"Dog","1095",1,"5",15,19,"7",26,"1","2014","midday","5","28","no","yes","Labrador Retriever","Brown","no","Male","adult","Adoption"
"Dog","730",1,"6",14,55,"7",8,"2","2015","midday","8","31","no","yes","Bernese Mountain Dog","Tricolor","no","Male","nearly_baby","Adoption"
"Dog","120",0,"8",18,42,"5",4,"7","2014","lateday","22","15","yes","no","Plott Hound","Brown","no","Male","baby","Transfer"
"Dog","1095",1,"7",17,24,"5",16,"10","2015","lateday","13","15","no","no","English Bulldog","Brown","yes","Male","adult","Return_to_owner"
"Dog","365",1,"7",17,10,"5",5,"12","2014","lateday","11","12","yes","no","Pit Bull","Brown","no","Male","baby","Transfer"
"Dog","365",1,"5",13,44,"6",17,"5","2014","midday","11","23","yes","no","Chihuahua Shorthair","White","no","Female","baby","Adoption"
"Dog","60",0,"8",12,44,"4",7,"1","2016","midday","9","22","yes","no","Labrador Retriever","Black","no","Male","baby","Transfer"
"Dog","3285",1,"11",18,38,"1",11,"5","2015","lateday","5","19","no","no","Chihuahua Shorthair","Brown","no","Female","adult","Return_to_owner"
"Dog","730",1,"5",18,53,"7",31,"5","2015","lateday","5","12","yes","no","Pit Bull","Brown","no","Male","nearly_baby","Adoption"
"Dog","180",1,"5",11,17,"6",21,"11","2015","night","10","11","yes","no","Pointer","White","no","Female","baby","Adoption"
"Dog","90",0,"8",13,14,"2",3,"3","2015","midday","8","36","no","yes","Chihuahua Longhair","Tricolor","no","Male","baby","Adoption"
"Dog","30",1,"6",16,52,"1",7,"7","2014","lateday","15","28","no","yes","Labrador Retriever","Chocolate","no","Male","baby","Adoption"
"Dog","365",1,"8",0,0,"2",24,"11","2015","night","9","21","yes","no","Yorkshire Terrier","Black","yes","Female","baby","Transfer"
"Dog","730",1,"5",14,58,"5",16,"5","2014","midday","10","12","yes","no","Pit Bull","Blue","no","Female","nearly_baby","Adoption"
"Dog","1095",1,"4",16,23,"6",22,"3","2014","lateday","11","22","yes","no","Labrador Retriever","Black","no","Female","adult","Return_to_owner"
"Dog","730",1,"5",17,6,"7",9,"3","2014","lateday","10","34","yes","no","American Staffordshire Terrier","Blue","no","Female","nearly_baby","Return_to_owner"
"Dog","730",1,"4",12,31,"4",24,"10","2013","midday","19","19","no","yes","Dachshund","Brown","no","Male","nearly_baby","Return_to_owner"
"Dog","60",0,"8",17,1,"1",25,"8","2014","lateday","11","22","yes","no","Dachshund Wirehair","Brown","no","Male","baby","Adoption"
"Dog","240",1,"4",14,6,"2",27,"1","2015","midday","5","22","yes","no","Labrador Retriever","Black","yes","Female","baby","Euthanasia"
"Dog","90",1,"5",17,9,"6",7,"6","2014","lateday","10","23","yes","no","Chihuahua Shorthair","Buff","no","Male","baby","Adoption"
"Dog","365",1,"4",14,4,"3",18,"12","2013","midday","10","18","no","yes","Blue Lacy","Blue","no","Male","baby","Return_to_owner"
"Dog","2555",0,"8",17,17,"3",25,"3","2015","lateday","5","20","yes","no","Miniature Poodle","White","no","Female","adult","Adoption"
"Dog","730",1,"7",15,46,"6",7,"3","2015","midday","5","13","yes","no","Dachshund","Brown","no","Female","nearly_baby","Adoption"
"Dog","120",1,"3",18,25,"3",15,"10","2014","lateday","19","9","yes","no","Boxer","Brown","yes","Female","baby","Return_to_owner"
"Dog","365",1,"4",18,25,"7",10,"11","2013","lateday","11","12","yes","no","Pit Bull","Black","no","Female","baby","Euthanasia"
"Dog","30",0,"8",11,28,"2",29,"10","2013","night","11","25","yes","no","Australian Cattle Dog","Brown","yes","Male","baby","Transfer"
"Dog","1095",0,"8",18,28,"7",17,"11","2013","lateday","9","23","yes","no","Chihuahua Shorthair","Black","no","Female","adult","Return_to_owner"
"Dog","1095",1,"5",11,47,"2",3,"6","2014","night","5","34","no","yes","Labrador Retriever","Black","no","Male","adult","Adoption"
"Dog","2190",1,"8",16,9,"2",5,"8","2014","lateday","8","12","no","no","Basset Hound","Tricolor","yes","Male","adult","Return_to_owner"
"Dog","240",1,"7",14,24,"7",26,"7","2015","midday","10","12","yes","no","Pit Bull","White","yes","Male","baby","Adoption"
"Dog","1095",1,"7",12,55,"2",11,"3","2014","midday","6","18","yes","no","Cocker Spaniel","Yellow","no","Male","adult","Return_to_owner"
"Dog","28",0,"8",11,41,"5",13,"12","2013","night","8","23","yes","no","Chihuahua Shorthair","Tricolor","yes","Male","baby","Return_to_owner"
"Dog","60",0,"8",8,47,"3",7,"10","2015","morning","10","25","yes","no","Australian Cattle Dog","Buff","yes","Male","baby","Transfer"
"Dog","365",1,"4",18,0,"2",8,"9","2015","lateday","5","29","no","yes","Dachshund","Black","yes","Male","baby","Euthanasia"
"Dog","1825",1,"6",16,51,"2",24,"11","2015","lateday","5","18","yes","no","Cocker Spaniel","Black","no","Male","adult","Return_to_owner"
"Dog","2555",1,"4",12,49,"6",26,"12","2015","midday","8","23","no","yes","Blue Lacy","Tricolor","no","Female","adult","Return_to_owner"
"Dog","1095",1,"4",18,55,"3",11,"11","2015","lateday","11","12","yes","no","Pit Bull","Black","no","Male","adult","Return_to_owner"
"Dog","2190",1,"5",17,41,"1",5,"10","2015","lateday","4","20","yes","no","Miniature Poodle","Buff","no","Male","adult","Adoption"
"Dog","60",1,"4",16,53,"5",3,"4","2015","lateday","15","22","yes","no","Labrador Retriever","Chocolate","yes","Female","baby","Transfer"
"Dog","730",1,"10",8,56,"6",4,"7","2015","morning","11","12","yes","no","Pit Bull","White","no","Male","nearly_baby","Euthanasia"
"Dog","730",1,"4",12,29,"7",1,"2","2015","midday","9","19","yes","yes","Black","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","7",0,"8",16,13,"4",3,"12","2015","lateday","5","22","yes","no","Labrador Retriever","White","Unknown","Unknown","baby","Transfer"
"Dog","4380",1,"6",13,14,"3",15,"7","2015","midday","5","23","yes","no","Chihuahua Shorthair","White","no","Male","adult","Return_to_owner"
"Dog","365",1,"7",13,24,"3",25,"3","2015","midday","15","12","yes","no","Pit Bull","Chocolate","no","Female","baby","Return_to_owner"
"Dog","4015",1,"4",16,26,"6",6,"6","2015","lateday","5","30","no","yes","Norfolk Terrier","Cream","no","Female","adult","Return_to_owner"
"Dog","730",1,"6",11,22,"4",10,"4","2014","night","11","17","yes","no","Border Collie","Black","no","Male","nearly_baby","Return_to_owner"
"Dog","730",1,"3",16,54,"2",6,"1","2015","lateday","9","19","yes","no","German Shepherd","Black","no","Male","nearly_baby","Transfer"
"Dog","730",1,"5",14,23,"4",5,"11","2015","midday","5","23","yes","no","Chihuahua Shorthair","Black","no","Male","nearly_baby","Adoption"
"Dog","1095",1,"5",11,8,"2",23,"6","2015","night","5","23","yes","no","Chihuahua Shorthair","Brown","no","Male","adult","Return_to_owner"
"Dog","300",0,"8",17,56,"5",14,"3","2014","lateday","8","24","yes","no","Jack Russell Terrier","Tricolor","no","Female","baby","Adoption"
"Dog","2555",1,"4",17,55,"5",4,"7","2014","lateday","9","12","yes","no","Pit Bull","Red","no","Male","adult","Return_to_owner"
"Dog","1095",1,"6",15,48,"6",26,"12","2015","midday","11","14","no","no","Siberian Husky","Black","yes","Male","adult","Return_to_owner"
"Dog","730",1,"4",15,40,"1",4,"11","2013","midday","5","30","no","yes","Scottish Terrier","Black","no","Female","nearly_baby","Return_to_owner"
"Dog","365",1,"5",14,6,"7",13,"12","2015","midday","3","22","yes","no","Labrador Retriever","Red","no","Female","baby","Return_to_owner"
"Dog","365",1,"6",14,39,"5",27,"3","2015","midday","3","23","yes","no","Chihuahua Shorthair","Tan","no","Male","baby","Adoption"
"Dog","365",1,"7",16,24,"5",14,"11","2014","lateday","9","12","yes","no","Pit Bull","Tan","no","Male","baby","Transfer"
"Dog","240",1,"6",19,0,"7",1,"12","2013","lateday","5","22","yes","no","Labrador Retriever","Black","no","Female","baby","Adoption"
"Dog","1825",1,"5",18,52,"4",12,"11","2015","lateday","5","22","yes","no","Chihuahua Longhair","Cream","no","Male","adult","Return_to_owner"
"Dog","28",0,"8",17,57,"5",4,"9","2015","lateday","5","23","yes","no","Chihuahua Shorthair","White","yes","Female","baby","Transfer"
"Dog","1095",1,"4",16,54,"1",2,"6","2014","lateday","6","22","yes","no","Labrador Retriever","Yellow","no","Female","adult","Return_to_owner"
"Dog","1095",1,"5",14,33,"4",5,"11","2015","midday","11","12","yes","no","Pit Bull","Black","no","Female","adult","Adoption"
"Dog","60",1,"3",17,48,"1",26,"1","2015","lateday","8","17","yes","no","Border Collie","Tricolor","no","Female","baby","Adoption"
"Dog","90",1,"4",15,14,"3",24,"6","2015","midday","11","12","yes","no","Pit Bull","White","yes","Male","baby","Transfer"
"Dog","3650",1,"5",15,36,"4",9,"4","2015","midday","14","21","yes","no","Yorkshire Terrier","Black","yes","Female","adult","Return_to_owner"
"Dog","1825",1,"4",17,34,"2",26,"1","2016","lateday","3","20","yes","no","American Bulldog","Tan","no","Male","adult","Return_to_owner"
"Dog","2555",1,"4",15,23,"7",22,"3","2015","midday","11","5","no","no","Boxer","Brown","no","Male","adult","Transfer"
"Dog","365",1,"8",14,27,"4",22,"1","2015","midday","7","16","no","no","Miniature Poodle","Apricot","no","Female","baby","Return_to_owner"
"Dog","1095",1,"5",15,22,"4",26,"2","2015","midday","11","24","yes","no","Jack Russell Terrier","White","yes","Female","adult","Return_to_owner"
"Dog","30",1,"5",17,42,"6",8,"3","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","baby","Adoption"
"Dog","365",1,"5",11,4,"7",1,"3","2015","night","9","19","yes","no","German Shepherd","Tan","no","Female","baby","Return_to_owner"
"Dog","3650",1,"4",11,16,"2",16,"2","2016","night","9","15","no","no","Doberman Pinsch","Black","no","Male","adult","Return_to_owner"
"Dog","1095",1,"1",17,55,"2",2,"6","2015","lateday","8","28","yes","no","Treeing Walker Coonhound","Tricolor","no","Male","adult","Return_to_owner"
"Dog","730",1,"5",17,16,"3",11,"2","2015","lateday","5","40","no","yes","Australian Cattle Dog","Black","yes","Male","nearly_baby","Transfer"
"Dog","2920",1,"5",15,52,"1",13,"1","2014","midday","5","25","yes","no","Australian Cattle Dog","Sable","no","Female","adult","Return_to_owner"
"Dog","1095",1,"5",18,40,"3",5,"3","2014","lateday","10","25","no","yes","Yorkshire Terrier","White","no","Female","adult","Adoption"
"Dog","270",1,"4",18,48,"1",20,"4","2015","lateday","7","33","no","yes","Rhod Ridgeback","Red","no","Male","baby","Adoption"
"Dog","3285",0,"8",16,20,"3",22,"4","2015","lateday","9","37","no","yes","Australian Cattle Dog","Tan","Unknown","Unknown","adult","Euthanasia"
"Dog","365",1,"5",16,21,"6",8,"11","2014","lateday","13","30","no","yes","Labrador Retriever","Brown","no","Male","baby","Adoption"
"Dog","730",1,"5",18,6,"2",19,"5","2015","lateday","9","23","yes","no","Chihuahua Shorthair","White","no","Female","nearly_baby","Return_to_owner"
"Dog","14",0,"8",12,53,"6",7,"6","2014","midday","11","12","yes","no","Pit Bull","Brown","yes","Male","baby","Transfer"
"Dog","1095",1,"6",14,57,"1",21,"7","2014","midday","14","23","yes","no","Chihuahua Shorthair","White","no","Male","adult","Return_to_owner"
"Dog","2555",1,"6",12,51,"3",16,"4","2014","midday","11","28","no","yes","German Shepherd","Brown","no","Female","adult","Transfer"
"Dog","1825",1,"4",13,58,"1",30,"11","2015","midday","5","22","yes","no","Labrador Retriever","Brown","no","Male","adult","Transfer"
"Dog","2190",1,"3",17,32,"6",8,"11","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Black","no","Male","adult","Return_to_owner"
"Dog","730",1,"4",17,7,"4",11,"12","2014","lateday","9","34","no","yes","Labrador Retriever","Tan","no","Male","nearly_baby","Euthanasia"
"Dog","120",0,"8",16,52,"1",25,"5","2015","lateday","3","32","no","yes","Chinese Sharpei","Red","no","Female","baby","Adoption"
"Dog","60",0,"8",17,16,"3",13,"1","2016","lateday","5","29","no","yes","Dachshund","Black","no","Male","baby","Adoption"
"Dog","1095",1,"11",18,11,"4",25,"6","2015","lateday","8","24","yes","no","Cardigan Welsh Corgi","Tricolor","no","Male","adult","Return_to_owner"
"Dog","1095",0,"8",13,4,"2",22,"12","2015","midday","3","23","yes","no","Chihuahua Shorthair","Tan","no","Female","adult","Adoption"
"Dog","60",1,"4",17,4,"6",19,"10","2013","lateday","5","23","yes","no","Chihuahua Shorthair","Black","no","Female","baby","Adoption"
"Dog","2555",1,"7",18,7,"4",19,"2","2015","lateday","14","7","no","no","Harrier","Brown","no","Male","adult","Adoption"
"Dog","1460",1,"9",17,48,"2",14,"1","2014","lateday","11","26","no","yes","Miniature Poodle","White","no","Female","adult","Adoption"
"Dog","30",0,"8",13,21,"5",14,"8","2015","midday","5","21","yes","no","Australian Kelpie","Black","yes","Female","baby","Transfer"
"Dog","30",0,"8",9,28,"4",17,"9","2015","morning","3","19","yes","no","German Shepherd","Red","yes","Female","baby","Transfer"
"Dog","150",1,"4",12,42,"7",7,"2","2016","midday","11","22","yes","no","Labrador Retriever","Black","no","Female","baby","Transfer"
"Dog","730",1,"4",12,47,"6",12,"12","2015","midday","11","22","yes","no","Labrador Retriever","White","no","Female","nearly_baby","Adoption"
"Dog","4380",1,"3",17,50,"5",15,"11","2013","lateday","8","11","yes","no","Harrier","Tricolor","no","Female","adult","Adoption"
"Dog","730",1,"6",9,35,"1",15,"12","2014","morning","11","15","no","no","Anatol Shepherd","Brown","no","Male","nearly_baby","Return_to_owner"
"Dog","270",1,"4",16,19,"2",1,"12","2015","lateday","10","34","yes","no","American Staffordshire Terrier","Fawn","yes","Male","baby","Return_to_owner"
"Dog","3285",1,"5",13,22,"7",1,"6","2014","midday","11","16","yes","no","Basset Hound","White","no","Female","adult","Return_to_owner"
"Dog","730",1,"5",16,38,"1",5,"1","2015","lateday","4","23","yes","no","Miniature Schnauzer","Buff","no","Female","nearly_baby","Adoption"
"Dog","150",1,"4",12,1,"7",21,"9","2014","midday","11","14","yes","no","Rottweiler","Black","no","Female","baby","Adoption"
"Dog","120",1,"7",11,10,"1",31,"8","2015","night","9","20","yes","no","Mexican Hairless","Tan","no","Female","baby","Adoption"
"Dog","60",1,"6",19,2,"6",9,"1","2016","lateday","11","22","yes","no","Labrador Retriever","Black","no","Male","baby","Adoption"
"Dog","60",1,"6",17,42,"7",5,"10","2014","lateday","11","17","yes","no","Redbone Hound","Brown","no","Male","baby","Adoption"
"Dog","730",1,"5",18,13,"4",18,"12","2014","lateday","11","23","yes","no","Chihuahua Shorthair","Brown","no","Male","nearly_baby","Adoption"
"Dog","730",1,"5",15,1,"4",19,"12","2013","midday","9","16","yes","no","Afghan Hound","Tan","no","Female","nearly_baby","Return_to_owner"
"Dog","730",1,"4",12,44,"7",26,"1","2014","midday","11","11","yes","no","Pointer","Brown","no","Male","nearly_baby","Return_to_owner"
"Dog","1095",1,"5",18,54,"3",2,"7","2014","lateday","10","12","yes","no","Pit Bull","Blue","yes","Female","adult","Return_to_owner"
"Dog","60",0,"8",17,14,"7",13,"7","2014","lateday","11","29","no","yes","Dachshund","Sable","no","Female","baby","Adoption"
"Dog","1095",1,"6",15,17,"3",19,"3","2014","midday","16","12","yes","no","Pit Bull","Blue","yes","Male","adult","Euthanasia"
"Dog","1825",1,"8",12,50,"5",16,"5","2014","midday","11","22","yes","no","Labrador Retriever","Black","no","Female","adult","Return_to_owner"
