"ID","Name","OutcomeType","AnimalType","SexuponOutcome","Breed","Color","isTrain","AgeinDays","NameNoName","Year","Month","Day","Hour","Minute","DayOfTheWeek","WeekEnd","Situation","Sex","DayPhase","Mix","Domestic","Hair","ParticularBreed","ParticularBreedLogical","LifePhase"
"A663948","Pumpkin","Return_to_owner","Cat","Neutered Male","Domestic Shorthair","Black/White",TRUE,"90","TRUE","2013","10","08","17","23","3","FALSE","Neutered","Male","afternoon","FALSE","TRUE","shorthair","None","FALSE","kitten"
"A690806","Hailey","Transfer","Cat","Intact Female","Domestic Longhair Mix","Black/White",TRUE,"60","TRUE","2014","11","07","13","36","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","kitten"
"A689138","","Euthanasia","Cat","Intact Female","Siamese Mix","Blue Point",TRUE,"28","FALSE","2014","09","29","18","28","2","FALSE","Intact","Female","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A665587","Cheddar","Adoption","Cat","Neutered Male","Domestic Medium Hair Mix","Orange Tabby",TRUE,"2920","TRUE","2013","11","27","14","36","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","mature"
"A663555","Amelia","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Calico",TRUE,"90","TRUE","2013","10","16","17","01","4","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A685242","","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Tortie",TRUE,"120","FALSE","2014","08","15","12","54","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A685145","Mundy","Adoption","Cat","Neutered Male","Domestic Medium Hair Mix","Blue/White",TRUE,"60","TRUE","2014","09","13","14","10","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A694601","Barnaby","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black",TRUE,"180","TRUE","2015","01","06","18","37","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A638060","Noah","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black/White",TRUE,"2920","TRUE","2015","08","16","17","38","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"A672067","Jesse","Return_to_owner","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"1095","TRUE","2014","02","13","17","36","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A688600","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Tortie",TRUE,"21","FALSE","2014","09","21","13","21","1","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A704032","Madison","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","TRUE","2015","06","05","14","31","6","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A668671","Chris","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"1825","TRUE","2013","12","16","14","57","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A664380","","Transfer","Cat","Intact Female","Domestic Medium Hair Mix","Calico",TRUE,"180","FALSE","2013","10","03","15","33","5","FALSE","Intact","Female","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A693594","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"180","FALSE","2014","12","12","09","00","6","FALSE","Intact","Male","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A675563","Socks","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Calico",TRUE,"60","TRUE","2014","04","01","12","19","3","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A685899","","Transfer","Cat","Intact Male","Siamese Mix","Seal Point",TRUE,"90","FALSE","2014","08","14","17","23","5","FALSE","Intact","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A679113","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Blue Tabby",TRUE,"14","FALSE","2014","05","16","18","37","6","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A687180","","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"60","FALSE","2014","09","08","11","53","2","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A686632","Sammy","Return_to_owner","Cat","Neutered Male","Domestic Shorthair Mix","White/Brown Tabby",TRUE,"270","TRUE","2014","09","02","11","23","3","FALSE","Neutered","Male","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"A683070","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","White",TRUE,"3","FALSE","2014","07","06","18","33","1","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A675983","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Blue Tabby",TRUE,"240","FALSE","2014","04","03","15","19","5","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A684825","Carl","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"30","TRUE","2014","08","06","14","23","4","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A667828","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Black",TRUE,"120","FALSE","2013","11","26","14","55","3","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A707611","Belle","Adoption","Cat","Intact Female","Domestic Shorthair Mix","Torbie",TRUE,"60","TRUE","2015","07","31","12","56","6","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A720143","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"365","FALSE","2016","02","08","19","23","2","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A701793","","Adoption","Cat","Spayed Female","Siamese Mix","Lynx Point/White",TRUE,"90","FALSE","2015","07","16","11","09","5","FALSE","Spayed","Female","morning","TRUE","FALSE","None","siamese","TRUE","kitten"
"A682824","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Black/White",TRUE,"60","FALSE","2014","07","08","14","48","3","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A711494","Celeste","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"120","TRUE","2015","12","24","10","12","5","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A684978","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"14","FALSE","2014","07","31","13","22","5","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A689449","Bizzy","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Black",TRUE,"60","TRUE","2014","11","18","11","32","3","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A683732","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Blue",TRUE,"28","FALSE","2014","07","25","16","48","6","FALSE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A695297","Sparkles","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"210","TRUE","2015","01","19","17","53","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A707887","Firefly","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","TRUE","2015","07","22","18","37","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A710227","Sebastian","Euthanasia","Cat","Neutered Male","Domestic Shorthair Mix","Black/White",TRUE,"4380","TRUE","2015","08","24","18","23","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","senior"
"A693739","Lily","Transfer","Cat","Spayed Female","Domestic Shorthair Mix","Black/White",TRUE,"90","TRUE","2014","12","19","11","23","6","FALSE","Spayed","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A678627","Qwayzar","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Calico",TRUE,"30","TRUE","2014","05","25","17","32","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A690723","Friskie","Adoption","Cat","Spayed Female","Domestic Longhair Mix","Black/White",TRUE,"60","TRUE","2014","11","23","18","23","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","kitten"
"A699927","Lennon","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"3650","TRUE","2015","05","26","15","52","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"A689951","Nelson","Adoption","Cat","Neutered Male","Siamese Mix","Flame Point",TRUE,"150","TRUE","2014","10","15","17","21","4","FALSE","Neutered","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A699499","","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black/White",TRUE,"365","FALSE","2015","04","01","18","44","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","junior"
"A688501","Watson","Transfer","Cat","Neutered Male","Domestic Medium Hair Mix","Black",TRUE,"120","TRUE","2014","12","18","13","35","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A701165","","Transfer","Cat","Intact Male","Domestic Shorthair","Blue",TRUE,"28","FALSE","2015","04","24","17","47","6","FALSE","Intact","Male","afternoon","FALSE","TRUE","shorthair","None","FALSE","kitten"
"A702973","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Black/White",TRUE,"21","FALSE","2015","05","19","18","49","3","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A705338","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Tortie",TRUE,"21","FALSE","2015","06","17","12","27","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A685178","","Transfer","Cat","Intact Male","Domestic Shorthair Mix","Blue Tabby",TRUE,"14","FALSE","2014","08","03","17","47","1","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A705656","Rasberry","Euthanasia","Cat","Intact Female","Domestic Shorthair Mix","Tortie",TRUE,"30","TRUE","2015","06","26","09","42","6","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A719517","","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby",TRUE,"730","FALSE","2016","01","26","19","01","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A687906","Kerby","Transfer","Cat","Intact Male","Domestic Medium Hair Mix","Brown Tabby/White",TRUE,"30","TRUE","2014","09","25","18","48","5","FALSE","Intact","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A710655","Cloud","Adoption","Cat","Intact Male","Siamese Mix","Lilac Point",TRUE,"60","TRUE","2015","10","10","14","30","7","TRUE","Intact","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A679631","Callie","Euthanasia","Cat","Spayed Female","Domestic Longhair Mix","Tortie",TRUE,"4380","TRUE","2014","07","14","18","08","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","senior"
"A671682","","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Blue",TRUE,"730","FALSE","2014","01","30","13","14","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","prime"
"A718566","Eleonora","Euthanasia","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"3650","TRUE","2016","01","12","09","30","3","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","mature"
"A680351","Oliver","Adoption","Cat","Neutered Male","Domestic Medium Hair Mix","Orange Tabby",TRUE,"60","TRUE","2014","07","07","15","39","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","kitten"
"A681414","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Tortie",TRUE,"730","FALSE","2014","06","18","09","00","4","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","prime"
"A714972","Dennis","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Blue Tabby",TRUE,"60","TRUE","2015","11","29","19","00","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A682833","Nala","Adoption","Cat","Spayed Female","Siamese Mix","Lilac Point",TRUE,"90","TRUE","2014","09","13","18","35","7","TRUE","Spayed","Female","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A716340","Tibbers","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"60","TRUE","2015","12","01","17","24","3","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A707004","Ranger","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","White/Orange Tabby",TRUE,"90","TRUE","2015","09","05","12","46","7","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A667031","Nala","Transfer","Cat","Spayed Female","Exotic Shorthair Mix","White/Orange Tabby",TRUE,"730","TRUE","2013","12","20","12","38","6","FALSE","Spayed","Female","afternoon","TRUE","FALSE","shorthair","exotic","TRUE","prime"
"A667129","Marcia","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Black/White",TRUE,"180","TRUE","2013","12","08","19","11","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A700119","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Torbie",TRUE,"4","FALSE","2015","04","08","15","41","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A676270","","Adoption","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"90","FALSE","2014","07","12","17","18","7","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A684362","Bella","Adoption","Cat","Spayed Female","Siamese Mix","Tortie Point",TRUE,"150","TRUE","2014","11","11","17","41","3","FALSE","Spayed","Female","afternoon","TRUE","FALSE","None","siamese","TRUE","kitten"
"A712984","Sammy","Transfer","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"60","TRUE","2015","10","08","13","53","5","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A688544","Emma","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"30","TRUE","2014","09","24","15","00","4","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A687966","","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Brown Tabby/White",TRUE,"120","FALSE","2014","09","17","14","11","4","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A716197","Ellie","Return_to_owner","Cat","Spayed Female","Domestic Shorthair Mix","Torbie",TRUE,"60","TRUE","2016","01","03","17","08","1","TRUE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A705109","","Adoption","Cat","Spayed Female","Domestic Longhair Mix","Blue",TRUE,"60","FALSE","2015","06","29","17","44","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","longhair","None","FALSE","kitten"
"A689629","","Adoption","Cat","Intact Female","Domestic Shorthair Mix","Torbie",TRUE,"30","FALSE","2014","10","11","17","05","7","TRUE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A713668","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Orange Tabby/White",TRUE,"14","FALSE","2015","10","10","17","53","7","TRUE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A695428","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Black/White",TRUE,"365","FALSE","2015","01","16","09","00","6","FALSE","Intact","Female","morning","TRUE","TRUE","shorthair","None","FALSE","junior"
"A682724","Morris","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Black",TRUE,"60","TRUE","2014","07","13","19","37","1","TRUE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A713886","Arthur","Adoption","Cat","Neutered Male","Domestic Shorthair Mix","Orange Tabby",TRUE,"60","TRUE","2015","10","19","20","13","2","FALSE","Neutered","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A668396","","Euthanasia","Cat","Neutered Male","Siamese Mix","Lynx Point",TRUE,"2920","FALSE","2013","12","03","18","11","3","FALSE","Neutered","Male","afternoon","TRUE","FALSE","None","siamese","TRUE","mature"
"A687643","","Transfer","Cat","Intact Female","Domestic Shorthair Mix","Blue Tabby/White",TRUE,"14","FALSE","2014","09","08","16","41","2","FALSE","Intact","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A706506","","Transfer","Cat","Unknown Unknown","Domestic Shorthair Mix","Black",TRUE,"5","FALSE","2015","06","30","12","17","3","FALSE","Unknown","Unknown","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A702756","","Euthanasia","Cat","Intact Male","Domestic Shorthair Mix","White/Brown Tabby",TRUE,"21","FALSE","2015","05","17","19","03","1","TRUE","Intact","Male","afternoon","TRUE","TRUE","shorthair","None","FALSE","kitten"
"A665741","Leia","Return_to_owner","Cat","Spayed Female","Domestic Shorthair Mix","Brown Tabby",TRUE,"2555","TRUE","2014","01","20","14","33","2","FALSE","Spayed","Female","afternoon","TRUE","TRUE","shorthair","None","FALSE","mature"
"A716089","","Return_to_owner","Cat","Neutered Male","Domestic Medium Hair Mix","Blue Tabby",TRUE,"730","FALSE","2015","12","08","19","24","3","FALSE","Neutered","Male","afternoon","TRUE","TRUE","mediumhair","None","FALSE","prime"
